 num_hrefs, num_imgs, num_videos,shares
5,1,0,1000
4,3,1,1100
5,4,0,1000
3,1,3,689
5,4,0,1300
10,8,0,12000
25,1,3,2000
52,1,3,696
6,7,2,866
18,16,0,12800
3,2,0,3500
4,2,0,943
6,1,0,846
15,2,11,2200
7,3,1,779
2,1,2,1300
5,1,0,1400
16,3,0,9500
13,1,0,635
2,0,1,919
17,28,4,8100
60,11,1,1700
6,1,1,8100
4,20,1,2500
14,15,1,2600
4,0,2,1500
3,29,1,1400
2,11,1,14300
14,1,12,8100
9,1,0,2500
8,1,25,413
4,3,0,976
1,3,0,755
13,2,0,689
1,0,3,1400
15,13,0,1100
8,1,2,1100
0,2,1,14600
3,1,1,621
5,1,0,946
4,2,0,1100
1,3,0,675
5,3,0,888
3,4,0,1300
5,1,0,817
5,1,1,628
3,6,1,830
18,32,0,2200
8,2,1,1800
4,1,0,1000
6,2,0,1200
10,0,1,873
6,7,0,1000
4,1,0,5900
13,1,1,3400
4,1,0,888
3,20,0,860
22,0,0,2700
11,0,2,1200
11,1,0,409
1,3,2,3300
11,1,0,1700
16,1,0,2400
10,52,0,551
7,0,26,1300
3,1,0,988
4,2,2,824
19,1,0,1200
3,1,0,4100
18,5,0,8200
2,1,1,1100
10,1,0,2500
13,1,0,730
8,1,0,957
3,0,2,1200
8,2,0,1700
23,3,33,808
6,1,4,92600
6,0,3,758
15,1,0,4300
3,1,1,635
0,0,1,4000
7,1,0,2900
5,0,2,1100
26,5,0,667
30,5,9,899
8,0,1,6600
12,1,0,922
1,0,1,1800
2,5,0,1100
0,0,1,1200
4,33,0,2900
5,2,0,1200
0,0,1,4600
16,0,1,1100
1,3,1,2500
0,0,1,42400
15,2,11,1000
4,1,0,1300
4,1,0,944
2,1,1,1800
10,1,5,938
2,2,0,924
17,12,2,2600
0,20,0,3700
3,1,0,956
6,0,2,942
4,0,2,818
1,2,2,1600
9,1,0,923
1,4,2,1200
1,2,1,820
5,2,0,812
10,2,3,544
6,1,1,82200
3,3,2,827
20,4,0,377
0,0,1,10900
60,1,0,1100
0,3,1,2000
11,1,0,2900
7,1,1,1100
16,2,0,1200
5,3,1,1400
6,2,0,844
8,7,1,1200
3,3,1,3300
3,2,1,3700
5,34,0,421
17,1,1,4500
17,1,0,1600
34,1,0,757
3,6,0,1400
3,1,50,15000
12,1,1,667
15,6,1,1500
13,2,1,1300
6,2,1,2000
1,1,0,1200
0,0,2,8200
5,3,0,1500
6,1,1,10900
20,6,1,1900
29,4,2,3600
11,1,0,1400
1,3,2,974
2,11,1,7600
30,46,0,2100
3,1,1,19400
11,2,0,1300
3,10,1,1300
10,2,1,2100
4,13,1,2400
5,0,1,2500
1,1,0,1500
46,20,0,4800
13,11,1,1300
1,1,0,183
17,1,1,1200
1,1,2,979
7,6,1,1900
6,1,0,1600
4,1,0,1200
14,10,0,3500
5,2,0,1100
13,1,0,115
9,1,1,1000
5,1,5,728
2,1,0,1100
0,3,2,922
5,1,1,6800
21,6,0,1200
17,1,0,7100
1,16,1,2300
15,1,0,1000
7,0,1,3600
2,1,0,1100
16,2,0,9300
2,1,1,2600
8,1,0,1000
6,1,2,1100
16,7,13,1100
22,1,0,6100
10,2,4,2000
27,1,1,1100
0,0,1,2100
23,5,0,1700
33,15,1,4600
19,11,0,2100
4,1,0,6900
24,38,4,2100
22,15,3,1300
9,1,0,2700
4,1,2,1100
12,1,0,2400
12,3,0,1000
3,10,1,8500
22,1,0,2200
13,1,10,1400
5,1,1,1000
2,2,0,1200
2,2,0,6900
3,1,0,928
7,2,2,1100
4,1,1,1600
12,3,0,2600
22,1,12,974
9,1,1,1900
5,0,1,1200
4,2,4,866
16,1,0,2100
5,2,0,1700
8,3,1,1000
10,1,0,22100
10,0,1,1000
6,1,0,1100
8,1,1,917
4,1,0,1100
10,6,0,2100
1,13,0,1000
1,0,0,3600
6,1,0,717
5,1,0,1100
3,0,0,11600
0,0,1,7100
0,0,1,2100
3,2,0,890
5,1,1,2200
7,2,1,2000
3,1,0,1400
13,1,0,3100
11,13,2,605
7,2,0,1400
11,2,0,601
21,12,1,77200
11,11,0,708
12,3,2,108400
10,1,0,1200
0,0,1,1000
8,1,3,831
3,1,2,1900
7,1,1,1000
3,1,1,389
5,1,0,1300
3,2,1,1600
13,2,0,1400
7,11,1,2700
18,2,0,1100
3,0,2,553
7,1,0,985
25,20,1,29800
4,1,0,916
1,1,0,619
5,1,0,699
39,17,0,1100
3,3,0,1300
0,3,1,6300
4,7,0,3700
42,9,2,773
7,1,1,1700
26,22,0,2800
23,2,1,15000
6,5,1,1400
15,52,1,1100
33,3,1,5500
69,50,0,1200
0,0,1,823
5,1,1,457
9,1,1,634
21,30,0,5900
13,1,0,889
14,0,0,1200
11,1,1,434
20,5,1,1100
4,1,1,994
0,1,0,948
1,3,0,991
24,1,3,878
1,19,0,10000
8,2,1,5200
7,1,0,940
3,1,1,1100
6,6,0,274
3,1,1,1100
7,1,1,1200
31,1,0,1100
41,27,0,12700
0,0,1,2500
7,1,1,650
6,1,0,627
0,0,1,698
4,2,0,681
6,2,1,2400
10,4,2,1500
13,31,0,715
6,11,0,6000
9,11,1,13300
10,32,2,3200
9,1,0,1300
77,1,1,4000
12,1,0,629
10,33,1,2900
34,1,1,9100
5,2,0,2800
5,26,1,4700
6,18,4,1300
5,31,1,984
7,0,2,1300
7,19,1,1100
4,2,1,970
16,7,1,5000
35,0,1,4700
18,53,1,9400
4,31,0,1100
15,2,1,1300
19,13,0,1900
8,1,1,944
8,2,0,53200
4,0,1,11800
21,1,2,1300
9,3,0,2400
6,2,0,1000
8,31,0,1900
7,3,1,1600
11,1,0,3900
39,10,1,1500
34,9,1,1900
46,7,1,4300
6,1,2,464
5,32,1,500
8,1,0,3300
13,1,0,2800
7,1,1,757
8,2,0,1100
1,7,2,783
25,53,3,8500
4,3,1,2500
4,19,1,4100
0,0,1,1700
2,1,0,2200
9,1,1,3800
4,1,2,11600
5,1,1,1200
4,11,0,986
6,1,0,1200
3,31,2,3000
3,2,0,675
6,1,0,682
9,2,1,1200
2,1,1,1100
2,0,2,646
1,0,2,688
7,0,26,763
4,2,1,13100
3,1,0,9500
15,5,0,863
30,0,1,5800
6,1,0,777
16,1,1,735
3,0,2,793
6,2,0,1300
6,0,1,646
2,1,2,4000
0,0,1,1500
10,1,2,638
14,12,1,507
2,3,0,1100
5,1,1,1000
4,1,0,1400
29,25,0,728
16,11,0,924
13,11,1,1500
19,5,1,1000
15,9,1,471
5,2,1,17500
22,56,0,1000
17,2,0,10400
12,31,1,2900
3,1,1,719
3,7,2,1800
6,1,1,754
9,1,1,1400
15,3,0,1900
0,0,1,1300
14,1,1,1100
8,2,2,2500
35,20,0,1400
10,0,2,705
0,0,1,2100
0,30,1,828
5,1,14,3200
10,1,0,714
0,0,1,890
13,13,1,5300
8,5,0,2300
17,1,2,1300
44,20,1,1200
8,4,0,2600
10,1,0,1300
7,1,0,931
11,1,11,3200
8,1,0,1100
7,1,0,1800
9,3,1,912
1,1,0,49
0,0,1,4000
9,1,0,3700
20,1,4,872
1,4,0,255
4,0,1,1000
9,2,0,2000
3,1,0,843
21,4,0,4000
8,1,0,3100
7,1,1,18600
28,0,0,4600
15,3,2,1000
25,11,0,1200
26,1,0,7800
14,4,1,2100
5,1,1,1500
0,0,1,1100
19,1,13,734
18,1,11,905
5,1,2,516
12,17,1,98500
2,1,0,1000
5,1,1,1000
9,1,0,758
16,2,2,1100
9,1,0,1200
4,0,2,753
5,2,0,996
0,0,1,1500
32,6,1,3300
5,0,1,984
4,7,1,902
15,4,0,991
6,1,0,752
12,3,1,578
5,0,3,2000
3,1,0,502
3,9,1,996
7,1,1,411
3,10,0,4200
1,2,0,1500
9,1,0,524
3,3,0,1100
7,1,0,1000
10,4,0,2100
4,16,0,1300
6,1,0,779
0,0,1,4300
7,3,0,797
5,31,0,1400
4,0,0,57100
6,1,1,2000
11,1,1,873
4,2,1,898
3,1,0,829
10,1,0,1000
10,1,1,1200
2,13,0,661
1,4,0,6000
28,1,1,2200
0,1,1,1400
11,5,2,3900
7,1,2,707
6,1,0,1200
7,2,0,1600
0,1,1,16000
3,0,1,2700
16,2,0,2700
14,14,2,1900
4,4,0,1600
9,23,2,1900
14,1,1,1000
6,3,0,708
4,1,0,625
11,10,0,831
10,18,2,1500
16,1,1,1200
27,2,0,4700
4,3,0,753
120,2,0,5300
6,1,0,1300
26,22,0,5400
3,5,0,29900
7,1,1,1100
9,1,0,2800
18,1,0,1300
2,2,0,726
0,2,1,1100
12,1,0,893
17,9,1,1900
4,1,28,660
0,0,1,3000
9,1,0,485
0,2,1,6700
6,1,0,672
5,2,0,826
10,1,1,2000
2,1,1,67300
11,16,0,2100
7,2,26,4400
11,2,0,1800
0,11,0,59400
12,1,1,1700
7,1,0,1200
9,0,0,493
2,10,0,6400
21,1,26,7300
3,0,3,1400
3,1,1,744
13,1,1,1000
28,5,8,585
0,0,1,864
22,9,0,1400
2,1,0,81
19,1,1,2200
3,1,0,415
28,3,27,829
8,0,6,3500
11,1,0,666
0,16,0,5800
0,0,1,1100
40,2,0,1700
6,2,1,876
24,1,21,2100
2,4,0,1300
4,1,1,2400
1,0,2,861
5,2,2,940
0,1,0,381
7,1,1,1700
7,4,26,473
3,3,1,530
6,1,0,914
35,5,9,715
7,1,0,2800
5,1,1,1500
2,1,1,654
6,0,0,763
26,3,0,2600
8,2,0,910
5,1,0,1400
14,1,25,949
15,1,1,802
3,2,0,745
5,0,2,4300
5,1,0,1200
21,2,1,2700
0,0,1,4500
1,2,1,780
11,1,5,833
29,25,0,3100
0,0,1,2200
1,3,0,862
16,8,0,382
25,2,3,734
4,1,0,410
8,3,1,3100
0,0,1,3800
35,19,1,1300
11,1,0,474
3,1,4,819
20,1,0,1200
5,2,1,4500
4,1,1,983
16,13,0,1100
2,12,1,658
6,1,0,3800
6,5,0,722
17,12,0,7500
0,6,0,2500
9,3,0,721
23,2,1,2100
20,1,0,7700
15,1,1,1400
8,1,0,473
0,0,1,3700
8,19,0,943
4,1,0,2100
4,0,2,822
9,1,0,556
11,1,2,1000
7,1,0,507
27,1,1,698
10,1,1,1100
21,1,0,998
6,1,0,994
4,1,1,1400
8,1,8,2300
7,9,3,1200
21,0,0,6600
21,19,0,11300
6,2,1,7900
8,1,2,2300
23,21,1,11000
17,16,0,2400
43,28,0,32299
8,1,0,965
0,0,1,785
0,0,1,974
6,1,0,3700
1,1,0,16400
6,1,0,589
21,31,0,6100
9,0,0,7900
6,1,2,310
13,2,0,5500
4,1,0,1100
0,1,1,925
5,0,1,2700
1,0,0,756
3,0,1,1100
5,1,1,695
8,1,1,1300
4,1,1,2800
5,2,1,786
7,1,1,2400
17,6,0,1900
7,3,0,2400
62,16,0,4500
15,0,0,3600
23,1,0,1000
0,1,1,23100
2,1,0,869
2,1,0,2000
24,21,0,37900
5,7,0,2700
15,1,0,2000
10,1,2,1500
4,0,2,11100
1,1,0,59
6,2,0,2400
1,1,1,519
15,2,1,793
2,1,18,1700
8,4,1,1200
4,2,0,498
14,0,0,946
7,7,0,1900
2,11,1,2900
5,1,0,1800
15,2,6,5900
28,24,0,4600
6,1,0,879
1,16,0,4800
4,1,0,815
23,14,1,1500
5,2,0,1200
33,9,0,3700
4,2,0,1700
14,12,1,6200
32,14,1,2400
5,2,1,748
7,1,0,1600
17,3,0,2900
12,1,1,16700
5,1,0,1800
0,4,0,1200
3,1,0,3200
4,2,1,1200
4,0,3,1400
6,3,0,1600
4,1,1,980
15,1,0,2300
4,1,6,5400
0,12,0,3100
15,17,1,850
14,16,1,1700
7,0,2,21900
20,0,0,1700
15,0,9,1100
3,3,0,841
36,3,1,1800
16,5,0,6100
1,1,0,878
32,7,9,6600
6,2,0,1600
0,0,1,2600
9,1,0,635
6,2,0,1700
12,1,0,923
3,1,0,1000
3,1,0,913
5,1,1,1400
8,1,0,881
3,1,0,2000
8,1,0,2300
29,5,8,946
1,1,1,2000
7,1,0,1200
3,1,15,4300
2,5,0,1600
3,2,0,1200
3,1,7,1400
3,1,0,584
7,0,3,515
0,0,1,481
0,2,1,720
1,0,0,674
4,3,0,1200
3,3,0,1100
19,3,0,1400
0,0,1,2000
20,1,0,36700
11,1,0,807
28,1,0,40600
17,8,0,1100
21,19,1,1700
3,1,0,1100
4,1,1,712
11,1,0,1100
29,2,2,1000
15,5,0,959
0,0,1,1000
2,4,0,2900
2,0,1,682
7,1,1,2000
22,20,0,1400
6,4,0,1200
8,2,27,51900
6,4,1,7700
2,1,0,729
3,13,1,1300
13,2,4,2000
4,3,0,780
0,0,1,10700
0,0,1,1100
28,6,8,6600
2,6,3,6800
20,1,10,8500
14,3,6,1700
0,0,1,521
4,0,2,3900
8,1,3,569
2,2,0,971
37,1,1,1400
14,1,1,2500
6,2,0,1900
12,13,0,2400
35,1,0,1200
28,4,0,3200
12,1,0,2000
13,1,0,3900
7,1,0,514
2,3,0,844
7,1,3,688
11,4,5,1100
10,1,0,1200
11,2,0,905
8,1,0,1200
24,12,3,9100
11,1,38,562
43,5,3,1400
5,1,5,1100
2,1,0,1400
4,1,0,532
11,4,0,6400
0,1,1,3100
19,1,0,1400
11,1,5,540
18,1,2,1300
43,11,0,1800
14,1,0,930
23,1,0,2100
4,0,1,648
1,2,1,2500
3,4,0,3400
4,6,0,2700
8,2,0,5300
0,0,1,974
4,1,0,1000
36,1,7,853
8,1,1,3400
4,1,0,1000
24,2,25,8000
0,0,1,5200
2,14,0,1100
7,5,0,1200
5,1,1,1600
27,1,0,3000
3,3,2,24300
0,0,1,2600
5,1,27,810
6,4,0,1400
5,1,2,1500
4,1,0,1200
7,1,1,1300
9,1,4,693
6,10,0,11300
1,0,2,8300
0,0,1,2900
7,0,10,7200
3,0,2,1400
11,2,0,1000
6,1,0,1100
17,2,6,8800
3,4,0,1800
4,2,0,1500
2,1,0,919
2,0,2,884
2,1,0,1200
4,12,1,2400
21,16,0,481
9,1,1,974
27,51,0,1300
15,10,0,3700
18,3,0,1000
4,1,0,1200
27,24,2,2100
7,2,0,2900
8,4,0,934
5,3,0,1100
15,51,0,670
3,1,1,1200
9,1,0,752
4,0,1,2400
7,1,0,1100
11,1,0,1800
7,1,0,677
31,5,11,692
0,0,1,6600
2,1,0,670
14,11,0,939
7,1,1,1100
2,3,0,894
2,0,2,436
8,61,1,1000
11,4,1,2800
0,4,1,4600
10,1,0,714
8,1,0,1100
8,4,0,532
3,2,1,1200
5,5,2,1400
20,2,0,971
8,1,0,1500
7,19,0,1100
3,1,1,32500
5,1,0,827
0,0,1,1100
7,1,2,768
9,3,0,2600
3,1,0,790
0,0,1,889
4,11,0,744
1,1,0,507
28,25,2,4700
9,0,1,738
24,11,0,1700
19,3,0,2000
9,1,0,1000
5,1,1,1100
0,19,0,2500
8,5,0,367
2,0,1,2300
7,3,0,7600
6,1,1,5800
3,3,0,50
9,3,0,9000
8,1,2,2400
25,11,0,2500
18,2,5,3800
26,12,0,3800
14,5,2,4700
35,1,0,33400
27,12,1,48000
12,1,2,3000
5,0,1,1300
11,3,3,2100
1,1,2,868
0,1,1,905
0,0,1,509
1,0,2,743
3,2,1,873
3,4,0,1700
19,3,1,10900
1,1,2,1100
4,1,0,1300
5,5,2,6600
19,3,9,3900
12,11,0,1200
3,4,1,1400
6,1,0,899
2,3,0,738
8,1,0,1000
4,1,1,1300
12,1,1,1200
16,15,0,1400
13,10,1,13100
6,1,0,1300
5,3,0,786
6,2,0,474
4,4,0,1500
4,2,0,1200
0,0,1,1400
6,1,0,961
3,2,0,1100
16,1,0,1300
16,14,2,1700
30,1,0,1400
1,1,0,890
14,1,1,543
8,2,1,574
0,0,1,1500
31,13,0,18000
3,2,1,1800
12,2,1,940
13,1,1,786
5,4,0,2000
4,4,0,2500
8,2,0,1800
3,5,0,1900
9,1,0,2300
44,5,8,751
24,11,0,6200
9,3,1,18500
4,2,0,1400
7,1,0,910
2,1,3,939
21,16,1,17600
47,13,2,1200
4,2,0,764
19,17,1,983
6,0,1,597
3,0,1,4900
6,1,2,1500
12,1,0,726
2,1,1,3500
18,17,0,1000
2,4,0,846
3,0,1,822
19,6,0,1900
1,10,0,1100
0,0,1,5400
11,1,1,777
19,1,9,768
0,0,1,16200
0,0,1,10200
4,1,0,1300
25,12,0,1900
5,1,0,670
24,4,5,2900
9,2,0,4200
10,0,2,1200
19,51,0,884
2,2,0,738
6,1,0,503
1,0,2,630
10,1,0,2200
7,3,0,929
4,0,2,1800
5,1,0,923
8,1,0,2400
4,2,2,1000
8,5,25,1200
16,4,1,3300
2,0,1,732
2,7,0,2100
35,22,0,2600
11,51,0,998
9,1,0,401
12,1,0,447
1,1,0,3800
6,1,0,515
4,3,0,1100
2,2,0,15700
17,3,0,4200
2,1,0,1000
0,1,1,669
16,1,0,1200
2,2,0,876
7,1,1,1100
5,2,0,1100
2,1,0,646
9,2,0,2300
5,2,0,2600
2,1,0,659
3,1,0,1100
9,1,0,1100
1,3,0,100
7,11,0,1800
16,51,0,479
3,0,2,2200
4,2,0,2900
0,0,1,4800
27,3,1,4500
11,2,0,934
0,0,1,776
3,1,2,5600
4,0,2,2800
5,0,1,7700
2,4,0,730
22,1,0,801
14,12,0,12300
22,1,0,1000
10,51,0,1000
4,29,1,802
1,1,0,956
3,21,1,19000
0,0,1,8000
7,1,0,951
10,1,0,4500
1,4,0,1300
33,1,0,954
7,2,1,1700
21,10,1,2300
5,1,3,3700
18,16,0,9300
15,33,3,1700
6,0,1,2200
0,0,1,1700
7,2,0,545
0,0,1,1300
19,30,1,878
2,12,2,3800
6,5,0,1300
2,1,2,779
28,26,0,741
8,1,0,799
14,2,0,1900
30,25,1,3100
5,2,0,1500
5,0,0,1600
0,0,1,1100
4,1,0,847
6,3,1,1300
1,1,0,1500
3,3,0,3100
17,2,0,871
65,1,0,1700
27,1,0,4500
9,1,0,1100
40,10,0,17200
32,1,0,1400
15,1,1,776
24,1,0,1500
17,6,1,1200
14,4,0,3500
4,0,5,1400
46,0,0,836
35,0,1,819
3,0,1,899
29,36,0,2300
6,1,1,1400
4,0,2,960
1,4,0,2000
11,3,2,1600
10,3,2,3900
17,2,0,1700
29,25,11,808
6,2,0,969
16,6,0,1100
11,2,0,685
15,37,0,5100
9,2,1,1200
1,1,0,77
17,15,0,3200
12,0,0,2900
14,16,0,3600
0,0,1,1200
17,1,0,806
20,1,0,1500
4,1,0,650
8,1,1,2600
26,2,0,600
29,1,1,1000
6,0,1,2100
1,1,0,67
2,1,0,4500
6,1,0,3100
21,1,2,4100
4,2,0,7600
4,10,0,1100
13,1,1,606
1,9,0,2500
4,2,1,1200
7,2,0,1500
0,1,0,1500
2,1,0,690
15,1,1,5000
5,12,0,3800
15,2,0,1700
5,1,0,3200
2,2,4,992
4,10,3,1800
6,1,0,1200
6,4,0,1200
12,1,0,3600
15,1,0,1300
23,1,1,1400
0,13,0,1300
11,6,1,3800
9,0,2,2800
24,16,0,4100
4,1,0,975
4,0,2,1900
2,0,1,3800
19,3,0,2200
26,21,0,2900
21,5,0,6800
27,1,0,2800
1,1,0,728
2,11,0,5500
3,2,0,1100
11,1,0,2700
9,1,0,1400
0,9,0,5100
3,1,1,859
5,1,1,18600
3,1,0,727
7,1,0,940
6,1,0,1800
0,0,1,11100
38,24,0,2400
7,3,0,843
10,2,1,43200
12,1,0,711
13,1,1,860
3,1,1,980
1,2,0,1100
22,2,3,846
3,2,1,56500
6,1,7,2000
1,4,0,2200
11,1,1,1900
1,2,0,1200
2,2,0,1400
2,8,0,916
1,0,1,12100
3,1,0,1300
2,1,0,1000
27,29,20,783
10,6,0,350
11,1,0,3400
19,1,6,3100
8,2,0,800
11,1,0,2100
0,0,2,4600
6,0,1,25200
8,0,3,46300
7,2,0,1100
5,1,0,1900
14,1,0,1100
23,1,1,5500
0,0,1,1500
6,2,0,1100
7,1,1,864
8,1,28,774
12,1,0,2700
3,1,0,1500
0,21,0,682
10,2,0,1100
3,11,1,1400
38,0,3,62000
6,3,0,1100
10,2,0,1000
16,1,1,996
1,3,1,2900
6,1,1,6200
3,8,0,795
9,1,1,8000
40,2,5,1500
2,0,1,1700
2,0,1,986
5,3,0,2700
4,1,0,6200
13,0,3,852
9,2,1,1500
9,1,0,1200
17,1,6,1500
12,2,0,2400
3,0,1,1100
6,2,0,683
5,2,0,640
4,0,1,1900
6,2,0,1100
3,1,1,1400
5,1,0,1100
17,1,5,759
10,1,1,17600
13,10,0,1300
8,16,1,8200
11,1,1,589
3,2,0,573
14,1,0,773
13,1,1,824
0,0,1,379
1,12,0,528
23,21,0,1700
8,1,1,1400
20,1,10,5200
13,1,1,2000
4,15,0,16200
5,0,2,723
37,17,2,950
10,2,2,2600
3,1,0,565
14,3,0,2800
4,0,2,3600
14,2,0,5400
3,0,2,1400
0,0,1,804
13,2,0,703
0,0,1,13200
12,0,2,5500
10,1,1,2300
21,2,0,781
12,0,4,1300
3,1,3,944
0,0,1,927
1,0,2,2100
38,25,1,523
2,0,1,722
29,11,0,1800
0,0,1,6100
0,0,1,30600
1,4,0,354
5,1,8,1000
3,2,0,1900
5,1,0,1700
3,1,1,2000
4,1,0,480
0,13,0,1800
10,1,0,1100
5,2,1,6400
9,1,3,666
5,3,0,700
29,26,1,1600
6,2,0,566
2,1,0,1300
20,19,0,2000
1,3,1,786
7,1,3,944
8,1,0,1200
0,0,1,1800
1,6,0,508
3,2,0,1200
10,4,0,1200
20,3,0,1800
12,1,0,2500
7,1,1,2000
8,1,0,702
5,4,2,923
1,0,1,291
17,3,1,7900
20,3,0,7100
8,1,0,6900
0,0,1,9600
2,1,1,5300
3,0,2,1100
34,1,0,6800
3,2,0,1100
4,2,0,2600
10,3,0,883
12,1,0,725
15,1,1,4400
8,1,0,973
27,25,0,898
6,2,0,1200
11,1,0,1900
6,0,1,1000
7,1,0,1400
11,1,0,2600
14,1,1,4800
18,1,1,2200
5,2,0,16700
31,10,2,10100
13,1,0,1700
4,1,0,15200
33,1,1,660
6,1,0,515
3,10,1,1300
8,13,1,7600
8,3,2,2900
0,0,1,922
2,1,0,669
5,2,1,5500
8,2,0,1200
1,1,0,847
5,1,0,544
14,2,1,539
6,2,25,2700
20,3,26,694
3,0,2,1200
11,6,0,5600
4,1,0,1200
6,1,2,695
12,5,1,17100
14,51,0,1200
6,4,0,828
9,1,0,1000
27,21,1,3500
0,0,1,1300
1,2,1,3700
4,6,0,6400
9,4,1,858
5,2,1,3900
2,1,0,3200
6,11,0,2400
0,0,1,15800
1,4,0,1400
4,26,0,10500
11,2,0,1900
0,0,1,2100
7,1,1,10300
39,1,0,1700
3,1,0,1500
0,0,1,1200
12,5,0,623
16,2,0,1900
1,1,0,1100
5,2,1,656
7,1,0,5300
1,3,0,8300
5,1,1,1400
0,1,1,24000
29,1,2,1900
3,0,1,9900
0,1,1,753
5,1,1,3400
10,5,2,826
2,1,0,996
1,1,0,48
0,16,0,11900
3,1,1,606
9,4,3,1400
5,1,1,1500
8,1,1,1400
3,3,1,2800
13,10,0,3100
0,8,0,672
11,1,0,1600
9,1,0,4100
40,1,0,31300
9,10,0,4100
9,2,0,1900
5,0,1,1500
5,1,0,1900
3,1,0,755
12,9,1,2800
4,1,0,7400
0,1,2,2200
8,1,0,16100
1,3,0,1500
15,12,0,1100
2,1,0,2000
15,2,0,1000
2,1,2,776
7,1,26,1900
6,67,1,4200
8,51,2,3200
14,11,0,1900
9,2,3,1200
5,2,1,1400
9,12,0,928
12,10,0,4400
0,0,1,2200
2,1,1,532
19,1,25,722
1,16,0,811
30,1,0,864
1,1,0,745
2,1,0,1600
2,2,0,974
11,1,1,13400
7,7,2,2100
8,1,2,2000
11,10,1,1100
8,1,0,1600
26,16,0,1500
5,2,1,2600
7,1,0,1800
8,1,0,1500
0,0,1,812
0,0,1,927
9,1,0,4300
10,0,25,1100
0,0,1,7000
13,2,0,574
1,0,1,865
3,1,1,7600
3,0,2,872
2,3,0,3300
4,2,0,566
3,1,0,1000
4,1,0,1600
27,24,0,7900
4,2,0,57
7,1,2,1100
5,0,0,884
9,2,1,3600
5,3,1,2000
21,17,1,2500
4,2,0,2900
2,1,23,700
4,2,0,1100
7,1,1,538
1,1,1,717
4,1,0,1400
35,16,0,1400
8,14,0,1700
3,1,0,1000
0,0,1,2200
6,1,0,799
24,7,0,2800
10,2,0,7300
18,1,3,1100
3,1,0,524
1,1,0,647
3,0,2,896
6,2,0,1300
5,0,1,2400
0,0,1,1300
3,2,0,4200
6,1,1,2100
2,0,1,1200
7,1,0,1100
0,0,1,578
4,0,1,5700
6,12,2,602
3,1,2,655
3,1,0,6400
13,9,1,916
0,0,1,1400
14,2,0,1900
5,1,0,3300
17,0,11,833
15,2,8,744
15,2,0,2600
0,0,2,2200
5,1,0,1500
3,3,0,921
18,11,0,1800
9,1,0,913
5,2,1,4900
3,1,1,2000
5,0,1,1200
10,1,0,1400
8,1,1,1300
19,5,1,1800
14,12,0,1100
0,0,1,1100
6,1,0,1200
9,1,0,907
1,1,0,997
5,2,1,747
5,0,1,3100
21,1,2,1100
3,1,0,1900
66,60,1,6400
2,0,1,1400
34,25,2,2600
20,16,0,3200
11,1,1,1300
4,2,0,1600
10,3,0,796
8,1,0,578
17,1,0,755
7,1,25,1100
5,4,0,1100
14,13,1,3300
3,2,1,1100
1,1,0,802
7,1,0,619
3,6,0,1600
24,20,1,16500
21,2,2,1400
9,0,1,2600
2,1,1,2200
8,2,0,2800
7,0,1,1500
7,10,0,4100
18,1,25,1700
11,1,0,1200
0,17,0,1600
1,10,4,1300
11,2,0,3200
24,19,0,1100
10,8,0,1700
5,1,0,2600
9,1,1,2000
4,1,1,744
6,5,1,2600
11,10,1,2200
16,11,0,3900
34,1,12,1200
12,1,27,1800
16,1,2,1000
29,1,1,2800
4,2,0,1500
14,1,0,2600
3,1,0,959
16,6,0,1700
4,1,0,851
4,7,1,7600
7,1,0,1100
21,1,6,1900
7,1,1,1400
3,2,1,905
3,1,0,828
6,1,3,1500
22,10,2,11500
3,0,2,4200
0,20,1,7700
21,1,1,1200
4,13,3,742
32,24,2,3300
7,1,0,1200
4,1,0,1300
2,0,0,833
17,6,0,1800
6,19,1,8900
0,18,0,3000
24,1,1,1300
13,19,4,3300
2,1,2,1200
15,1,0,1900
14,1,6,4600
4,1,0,1100
1,3,0,1400
37,1,0,1200
7,1,0,886
4,1,0,845
20,1,1,1500
3,0,2,3300
9,2,4,18400
35,2,0,3500
16,1,0,1400
43,22,1,2800
14,12,0,1900
23,3,0,2700
24,2,0,2100
1,2,0,716
11,1,1,1100
28,24,2,15600
5,22,1,760
9,0,1,7200
7,1,1,1600
25,22,0,4900
4,2,0,1700
1,1,0,907
6,28,1,850
0,0,1,1100
18,2,0,1800
14,2,5,2100
0,0,1,10400
12,1,1,1700
7,1,0,3600
7,1,1,1400
2,1,0,437
7,1,0,6500
3,1,1,763
11,1,1,1500
2,1,0,1200
8,4,0,1600
13,1,2,1100
5,3,2,1200
15,3,2,1300
6,1,1,8600
1,5,0,712
14,1,0,23700
29,7,0,8400
12,18,0,1400
10,1,2,1600
9,16,0,668
2,9,1,1300
0,0,0,2300
5,0,2,723
5,1,0,1300
2,11,0,4800
0,0,1,3100
22,2,2,1500
30,2,1,859
5,7,1,889
17,1,1,1900
7,1,0,1400
0,0,0,704
68,1,0,43700
10,1,0,1600
2,16,1,1100
7,1,1,6100
1,14,0,770
11,2,0,2500
0,0,1,1100
12,2,0,933
2,2,0,852
19,11,0,8800
2,1,0,7600
3,0,1,1300
23,12,0,1700
13,1,1,998
2,0,2,1700
0,0,1,1800
3,5,0,1200
39,9,0,1600
8,1,0,1900
1,2,0,2700
12,1,0,862
11,19,0,1400
21,20,0,10500
1,3,0,777
4,3,1,1400
3,4,0,1100
10,1,0,1300
